Datum von;Day Ahead Preise D_LU;Prognostizierte Erzeugung PV und Wind;Erzeugung Erneuerbare;Erzeugung Konventionelle;Residuallast;GWL
04.06.2019 08:00;55,43;13375,5;20144,25;37825,25;53166;9.0
04.06.2019 09:00;46,93;18778,5;25509;35854,25;48468;9.0
04.06.2019 10:00;42,24;23554,5;30421,75;34624,25;44663,5;9.0
04.06.2019 11:00;41;26808,25;34235,75;33937,5;41689;9.0
04.06.2019 12:00;37,56;28480,25;36149,5;32780,5;39346,75;9.0
04.06.2019 13:00;36,5;28805,75;36719,75;32897,75;38359,25;9.0
04.06.2019 14:00;35,19;27849,5;36397,75;32370,75;37682,25;9.0
04.06.2019 15:00;34,47;25824,75;35189;32221;37733,5;9.0
04.06.2019 16:00;36,65;22826,25;32803,25;32247;38882;9.0
04.06.2019 17:00;42,92;19094,75;29449,75;33668,5;42051,75;9.0
04.06.2019 18:00;45,13;15360,75;25715;34837;45377,25;9.0
04.06.2019 19:00;46,17;13153,75;23763;34982;46588,75;9.0
04.06.2019 20:00;44,72;13609;24310;33657;44253,5;9.0
04.06.2019 21:00;38,28;16763,75;27473,5;32026,5;38706;9.0
04.06.2019 22:00;33,83;20161,75;30132;29617,75;33394,75;9.0
04.06.2019 23:00;28,01;21126,75;31069,25;26266,25;28445;9.0
05.06.2019 00:00;27,48;22140,75;29606,75;24248,5;26535,5;28.0
05.06.2019 01:00;26,06;20987,25;27014,25;23629,75;27431,75;28.0
05.06.2019 02:00;24,55;19307;24333,5;23684,75;28671,75;28.0
05.06.2019 03:00;24,54;17306,5;22131,5;23735,5;30405,25;28.0
05.06.2019 04:00;25,31;15710,5;21768;23954;31897,75;28.0
05.06.2019 05:00;27,75;14184,75;20890;26181,75;35223,25;28.0
05.06.2019 06:00;37,52;12984,25;21209,75;30195,25;42952,75;28.0
05.06.2019 07:00;44,51;13632,25;22819,25;33876;47930,25;28.0
05.06.2019 08:00;44,99;17182,75;25178,75;35272,5;48447;28.0
05.06.2019 09:00;43,97;22131;28485,5;35256,5;45899,5;28.0
05.06.2019 10:00;41,38;26643,5;32102;34313,5;43189,5;28.0
05.06.2019 11:00;40,46;29875,75;34795;33771,5;41694,25;28.0
05.06.2019 12:00;38,85;31407,5;36175,5;32140;39437,75;28.0
05.06.2019 13:00;36,32;31492,25;36440;32080,5;38961,75;28.0
05.06.2019 14:00;36,19;30207,5;35645,25;30926,25;38308,75;28.0
05.06.2019 15:00;38,01;27587,25;33341,75;31598;39696,25;28.0
05.06.2019 16:00;39;23920;29906;31790,25;42137,5;28.0
05.06.2019 17:00;43,45;19393,25;25991,5;33420;46008,75;28.0
05.06.2019 18:00;48,28;14782,25;22207;34815,5;49304,5;28.0
05.06.2019 19:00;56,52;11825;19422,75;35870,25;51305;28.0
05.06.2019 20:00;49,41;11708,5;18195,75;35056,25;49942,5;28.0
05.06.2019 21:00;43,68;13515;20445,5;32384,5;44653,5;28.0
05.06.2019 22:00;39,99;15926,5;24661;28792,75;37864,5;28.0
05.06.2019 23:00;32,09;17276;29226,5;24333;28853,5;28.0
06.06.2019 00:00;28,5;20309,75;31109,25;20602,5;24757,75;29.0
06.06.2019 01:00;26,5;20058,75;30800,5;19725,75;23605,75;29.0
06.06.2019 02:00;24,64;19585;31098,25;19648,5;22267,75;29.0
06.06.2019 03:00;24,03;19333,75;30127;20100,25;23526,5;29.0
06.06.2019 04:00;24,06;19774,25;29289,25;20015,5;24783,25;29.0
06.06.2019 05:00;27,54;19572,5;27115,75;22510;30245,5;29.0
06.06.2019 06:00;32,16;18929,75;24298,25;27712;39987,5;29.0
06.06.2019 07:00;40,73;20205,5;24669;31687,5;46042,5;29.0
06.06.2019 08:00;42,91;23518,25;27045,75;33064;46627,25;29.0
06.06.2019 09:00;39,93;27816,75;30375,75;29834,5;43692,75;29.0
06.06.2019 10:00;34,11;32260,25;34352,75;28919,75;41179;29.0
06.06.2019 11:00;33,62;35154;37370,5;28724,5;39245,5;29.0
06.06.2019 12:00;32,31;36807;39131,5;28119,75;36679;29.0
06.06.2019 13:00;32;37100,25;39557,75;27426,5;35226;29.0
06.06.2019 14:00;32;36097,75;39166,25;27575,5;33525,25;29.0
06.06.2019 15:00;32,53;34217,5;37130,75;27789,75;34328,5;29.0
06.06.2019 16:00;33,58;30815,75;34340,75;28079;35752,5;29.0
06.06.2019 17:00;35,76;26199,25;29629,25;30167,25;40523,75;29.0
06.06.2019 18:00;42,98;20760,75;24424;32139,5;44965,75;29.0
06.06.2019 19:00;52,04;15404,75;19730,25;34705,75;48720;29.0
06.06.2019 20:00;59,09;10744,5;15434,5;35620,75;50184,5;29.0
06.06.2019 21:00;55,3;7946,75;12946,75;34452;50457,75;29.0
06.06.2019 22:00;47,73;6439,75;12035,25;32692,75;48775,75;29.0
06.06.2019 23:00;41,47;5501,25;10842,75;30297,5;45634,5;29.0
07.06.2019 00:00;40,41;4147,75;10296,5;29381,5;43267,5;29.0
07.06.2019 01:00;34,15;3979,25;10163,25;28607,75;41486,75;29.0
07.06.2019 02:00;32,46;4039,25;10154,25;27630;40369,25;29.0
07.06.2019 03:00;33,14;4096;10018,75;26991,5;40791,25;29.0
07.06.2019 04:00;32,09;4491,75;10023,25;27459,25;41833,5;29.0
07.06.2019 05:00;32,49;5206,75;10797,75;29198,5;43787,25;29.0
07.06.2019 06:00;57,33;6973,75;13429,75;32315,5;48481,25;29.0
07.06.2019 07:00;73,75;10885,25;17104,75;35245,75;50543,5;29.0
07.06.2019 08:00;66,98;16709,5;22565,75;34770,25;48344;29.0
07.06.2019 09:00;45,93;23516,25;29544,75;30603,5;41805,25;29.0
07.06.2019 10:00;37,21;29598,25;35631;29627,5;36891,5;29.0
07.06.2019 11:00;33,39;34115;40243;26240,75;33278;29.0
07.06.2019 12:00;30,09;37235;43006;24458;30082,25;29.0
07.06.2019 13:00;27,7;38984,5;44472,75;22540;27621,75;29.0
07.06.2019 14:00;27,07;39086,5;45023,5;21665,75;25613,75;29.0
07.06.2019 15:00;27,21;37413;44072,75;22065;25709;29.0
07.06.2019 16:00;28,66;33961,75;40898,75;23975,5;27861,5;29.0
07.06.2019 17:00;31,27;29232;36729,5;26561,25;31678;29.0
07.06.2019 18:00;39,92;24022,25;32128,5;28326,75;35028,5;29.0
07.06.2019 19:00;42,04;20447;29310,75;28782;36624,25;29.0
07.06.2019 20:00;40,07;19949,75;29205,5;26571,25;34778,25;29.0
07.06.2019 21:00;33;21563,5;30479,25;24456,75;30728,5;29.0
07.06.2019 22:00;30,04;23149;31252;23572;27468;29.0
07.06.2019 23:00;26,25;23806,25;31206;19846,5;23778;29.0
08.06.2019 00:00;-0,05;24718;30841,5;16687,75;21041,5;14.0
08.06.2019 01:00;-19,95;25196;30701,75;16282;19453,25;14.0
08.06.2019 02:00;-39,96;25629,25;30319,75;16291,25;18858;14.0
08.06.2019 03:00;-40;25973,5;30760,25;15028,75;17594;14.0
08.06.2019 04:00;-44,93;26914,75;31464,5;14136,25;16900,75;14.0
08.06.2019 05:00;-54,78;28219;32684,75;13736,25;15749,25;14.0
08.06.2019 06:00;-59,95;30781,5;34904,25;13739,25;15522,5;14.0
08.06.2019 07:00;-60;34556,5;38150;13929;15712,75;14.0
08.06.2019 08:00;-60,07;39363,25;44023,75;14013;13428,75;14.0
08.06.2019 09:00;-65,06;44214;48821,5;13542;11478,25;14.0
08.06.2019 10:00;-68,26;49108,75;53658,5;13358,25;8192,75;14.0
08.06.2019 11:00;-73,04;52753,25;55463,25;13347,75;7338,25;14.0
08.06.2019 12:00;-75,9;55308,75;55498,75;12953,25;5662,25;14.0
08.06.2019 13:00;-85,03;56269,25;54895,5;12821,5;4442,75;14.0
08.06.2019 14:00;-90,01;56053,5;52666,25;12768,5;4774;14.0
08.06.2019 15:00;-85,04;53928,75;52242,75;12798,25;4080,75;14.0
08.06.2019 16:00;-74,44;49907,5;51098,75;13063,25;5447,25;14.0
08.06.2019 17:00;-65,04;43742,5;50125,25;13328,75;7310,5;14.0
08.06.2019 18:00;-59,94;35234,25;43524,25;15077,5;13155,25;14.0
08.06.2019 19:00;10,54;26733,75;36967;16318,5;19170,5;14.0
08.06.2019 20:00;23,54;21400,75;30099;18443,25;23851,75;14.0
08.06.2019 21:00;25,47;18993;26941;20097,75;25861,5;14.0
08.06.2019 22:00;27,31;18426;26424,25;19839,25;25636,75;14.0
08.06.2019 23:00;20,84;18331,5;26946,25;16868,5;22189,5;14.0
09.06.2019 00:00;25,62;18562,75;26904,25;15554;19779;4.0
09.06.2019 01:00;14,24;18300,75;26703,75;14601,25;17887;4.0
09.06.2019 02:00;12;17598,25;25875,25;14345,25;17481,5;4.0
09.06.2019 03:00;9,16;16487;24651,5;14072,25;18303,25;4.0
09.06.2019 04:00;10,98;15419,75;23762,75;14038,5;19137,5;4.0
09.06.2019 05:00;10,72;14642,75;22990,25;13993,25;19103;4.0
09.06.2019 06:00;14,81;14324;22374;14055,5;20627,5;4.0
09.06.2019 07:00;13,38;16388,25;23668,75;14239;21565;4.0
09.06.2019 08:00;15,53;20903;28059,5;14452,5;20392,5;4.0
09.06.2019 09:00;10,47;26376;33482;14293,75;17855;4.0
09.06.2019 10:00;5,28;30734,5;38060,75;14149;14996,75;4.0
